"campaign_id","campaign_name","adgroup_id","adgroup_name","adgroup_targetting_type","product_id","product_name","adgroup_status","campaign_status","impressions","clicks","ctr","cvr","avg_cpc","budget_spend","units_sold_direct","units_sold_indirect","units_sold_total","direct_revenue","indirect_revenue","total_revenue","roi_direct","roi_indirect","roi_total"
"CMP1318141","SANGRIA MARCH 2026","ADG1318143","SANGRIA","Auto Targeting","32809117","Sangria Ethnic Motifs Printed Saree With Blouse Piece","ADGROUP_STATUS_EXPIRED","LIVE","2579","27","1.0500","0.0000","1.200000","32.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1143135","Satrani Saree dis,spec sku 1 to 8 Feb.","Auto Targeting","32115050","Satrani Woven Design Zari Banarasi Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1231610","Satrani Saree med sku 20 to 22 Feb.","Auto Targeting","34516723","Satrani Striped Zari Ready to Wear Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1181253","Satrani Saree Hit sku neut 9 to 12 Feb.","Auto Targeting","33854766","Satrani Women Ethnic Motifs Printed Banarasi Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1320232","KALINI MARCH 2026","ADG1320483","KALINI NEW STYELS","Auto Targeting","40091088","KALINI Woven Design Zari Silk Blend Fusion Saree","ADGROUP_STATUS_EXPIRED","LIVE","2412","55","2.2800","1.8200","1.200000","66.00","0","1","1","0.0000","1114.9000","1114.9000","0.00000000","16.89000000","16.8900"
"CMP1140205","SATRANI FEB","ADG1231621","Satrani Saree med1 sku 20 to 22 Feb.","Auto Targeting","38136921","Satrani Embellished Sequinned Silk Blend Heavy Work Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1320232","KALINI MARCH 2026","ADG1320248","MIX STYLES","Auto Targeting","34361203","KALINI Grey Pure Georgette Embellished Sarees","ADGROUP_STATUS_EXPIRED","LIVE","1932","34","1.7600","0.0000","1.200000","40.80","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1318141","SANGRIA MARCH 2026","ADG1318143","SANGRIA","Auto Targeting","33541505","Sangria Ombre Embellished Saree With Blouse Piece","ADGROUP_STATUS_EXPIRED","LIVE","2986","26","0.8700","0.0000","1.200000","31.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1140207","SATRANI SAREE - HIT STYLE","Auto Targeting","27505202","Satrani Striped Sequined Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1231621","Satrani Saree med1 sku 20 to 22 Feb.","Auto Targeting","37819292","Satrani Floral Embroidered Satin Heavy Work Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1320232","KALINI MARCH 2026","ADG1320248","MIX STYLES","Auto Targeting","30170659","KALINI Ethnic Motifs Zari Banarasi Saree","ADGROUP_STATUS_EXPIRED","LIVE","951","19","2.0000","0.0000","1.200000","22.80","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1320264","NEW STYLES","Auto Targeting","35770559","KALINI Ethnic Motifs Woven Design Zari Saree","ADGROUP_STATUS_EXPIRED","LIVE","1762","39","2.2100","0.0000","1.200000","46.80","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1231610","Satrani Saree med sku 20 to 22 Feb.","Auto Targeting","36078091","Satrani Embellished Organza Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1231597","Satrani Saree new sku 1 to 8 Feb.","Auto Targeting","40100038","Satrani Embellished Embroidered Pure Chiffon Heavy Work Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1320232","KALINI MARCH 2026","ADG1320483","KALINI NEW STYELS","Auto Targeting","38992853","KALINI Floral Designer Saree","ADGROUP_STATUS_EXPIRED","LIVE","3137","80","2.5500","0.0000","1.200000","96.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1231610","Satrani Saree med sku 20 to 22 Feb.","Auto Targeting","35769784","Satrani Woven Design Pure Chiffon Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1231610","Satrani Saree med sku 20 to 22 Feb.","Auto Targeting","35271941","Satrani Bandhani Printed Sequinned Saree With Unstiched Blouse Piece","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1320289","MITERA MARCH 2026","ADG1320292","MITERA MIX","Auto Targeting","39656999","Mitera Bandhani Poly Chiffon Bandhani Saree","ADGROUP_STATUS_EXPIRED","LIVE","27","0","0.0000",,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1320232","KALINI MARCH 2026","ADG1320264","NEW STYLES","Auto Targeting","32710626","KALINI Woven Design Zari Silk Blend Banarasi Saree","ADGROUP_STATUS_EXPIRED","LIVE","14762","302","2.0500","0.0000","1.200000","362.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1339697","SATRANI NEW1","Auto Targeting","35271961","Satrani Embellished Embroidered Pure Georgette Bandhani Saree","ADGROUP_STATUS_EXPIRED","LIVE","3565","140","3.9300","0.7100","1.200000","168.00","1","0","1","2346.8800","0.0000","2346.8800","13.97000000","0.00000000","13.9700"
"CMP1320289","MITERA MARCH 2026","ADG1320292","MITERA MIX","Auto Targeting","29494636","Mitera Embellished Beads and Stones Satin Saree","ADGROUP_STATUS_EXPIRED","LIVE","1590","45","2.8300","0.0000","1.200000","54.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320289","MITERA MARCH 2026","ADG1320547","MITERA NEW STYLES","Auto Targeting","39661629","Mitera Checked Linen Blend Saree","ADGROUP_STATUS_EXPIRED","LIVE","5892","74","1.2600","0.0000","1.200000","88.80","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1181316","Satrani Saree new sku 9 to 12 Feb.","Auto Targeting","39655407","Satrani Embellished Satin Designer Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1231621","Satrani Saree med1 sku 20 to 22 Feb.","Auto Targeting","34678235","Satrani Embellished Embroidered Pure Chiffon Designer Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1299835","SATRANI MARCH","ADG1299893","SATRANI NEW","Auto Targeting","40099885","Satrani Embellished Embroidered Tissue Heavy Work Saree","ADGROUP_STATUS_EXPIRED","LIVE","308","9","2.9200","0.0000","1.200000","10.80","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1320234","HIT STYLES","Auto Targeting","33950163","KALINI Floral Pure Georgette Designer Saree","ADGROUP_STATUS_EXPIRED","LIVE","6193","144","2.3300","0.6900","1.200000","172.80","0","1","1","0.0000","816.9600","816.9600","0.00000000","4.73000000","4.7300"
"CMP1318141","SANGRIA MARCH 2026","ADG1318143","SANGRIA","Auto Targeting","32839182","Sangria Paisley Printed Pure Linen Ready To Wear Saree With Unstitched Blouse

","ADGROUP_STATUS_EXPIRED","LIVE","5488","80","1.4600","2.5000","1.200000","96.00","1","1","2","1083.9000","851.1800","1935.0800","11.29000000","8.87000000","20.1600"
"CMP1140205","SATRANI FEB","ADG1181316","Satrani Saree new sku 9 to 12 Feb.","Auto Targeting","39656782","Satrani Embellished Embroidered Pure Georgette Designer Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1299835","SATRANI MARCH","ADG1339697","SATRANI NEW1","Auto Targeting","39656205","Satrani Ethnic Motifs Embroidered Pure Georgette Heavy Work Bandhani Saree","ADGROUP_STATUS_EXPIRED","LIVE","2405","45","1.8700","0.0000","1.200000","54.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1339690","SATRANI MIX1","Auto Targeting","38754295","Satrani Floral Embroidered Pure Georgette Heavy Work Saree","ADGROUP_STATUS_EXPIRED","LIVE","1248","22","1.7600","0.0000","1.200000","26.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1143235","Satrani Saree Hit sku 1 to 8 Feb.","Auto Targeting","37818463","Satrani Embellished Embroidered Pure Chiffon Heavy Work Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1143430","Kalini Saree Feb - 2026","ADG1246115","NEW PROMOTE","Auto Targeting","40091056","KALINI Woven Design Zari Silk Blend Fusion Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","1","0","0.0000",,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1231585","Satrani Saree hit sku 20 to 22 Feb.","Auto Targeting","33854884","Satrani Striped Printed Zari Ready to Wear Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1199938","Clone_of_ Satrani Saree Hit sku 9 to 12 Feb.","Auto Targeting","26110524","Satrani Abstract Printed Zari Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1231621","Satrani Saree med1 sku 20 to 22 Feb.","Auto Targeting","34170071","Satrani Floral Printed Zari Ready to Wear Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1320289","MITERA MARCH 2026","ADG1339665","MITERA NEW STYLES1","Auto Targeting","39661629","Mitera Checked Linen Blend Saree","ADGROUP_STATUS_EXPIRED","LIVE","807","8","0.9900","0.0000","1.200000","9.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1339697","SATRANI NEW1","Auto Targeting","39656782","Satrani Embellished Embroidered Pure Georgette Designer Saree","ADGROUP_STATUS_EXPIRED","LIVE","1499","9","0.6000","0.0000","1.200000","10.80","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1339634","KALINI NEW","Auto Targeting","33042245","KALINI Woven Design Zari Silk Blend Banarasi Saree","ADGROUP_STATUS_EXPIRED","LIVE","2801","65","2.3200","1.5400","1.200000","78.00","1","0","1","767.8600","0.0000","767.8600","9.84000000","0.00000000","9.8400"
"CMP1320232","KALINI MARCH 2026","ADG1339634","KALINI NEW","Auto Targeting","40091043","KALINI Tie and Dye Linen Blend Saree","ADGROUP_STATUS_EXPIRED","LIVE","3483","38","1.0900","0.0000","1.200000","45.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320289","MITERA MARCH 2026","ADG1339665","MITERA NEW STYLES1","Auto Targeting","40310154","Mitera Ethnic Motifs Zari Art Silk Banarasi Saree","ADGROUP_STATUS_EXPIRED","LIVE","1140","10","0.8800","0.0000","1.200000","12.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1350553","Satrani Keyword","Keyword Targeting","31965542","Satrani Embellished Beads and Stones Pure Georgette Saree","ADGROUP_STATUS_EXPIRED","LIVE","1083","9","0.8300","0.0000","1.200000","10.80","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1318141","SANGRIA MARCH 2026","ADG1318143","SANGRIA","Auto Targeting","38994322","Sangria Embroidered Saree With Unstitched Blouse Piece","ADGROUP_STATUS_EXPIRED","LIVE","696","20","2.8700","0.0000","1.200000","24.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1339638","KALINI MIX STYLES","Auto Targeting","33391947","KALINI Striped Printed Pure Chiffon Saree","ADGROUP_STATUS_EXPIRED","LIVE","16931","414","2.4500","0.2400","1.200000","496.80","0","1","1","0.0000","766.9200","766.9200","0.00000000","1.54000000","1.5400"
"CMP1143430","Kalini Saree Feb - 2026","ADG1246115","NEW PROMOTE","Auto Targeting","40091042","KALINI Polka Dot Linen Blend Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","1","0","0.0000",,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1318141","SANGRIA MARCH 2026","ADG1318143","SANGRIA","Auto Targeting","39658078","Sangria Embroidered Sarees With Unstitched Blouse Piece","ADGROUP_STATUS_EXPIRED","LIVE","1425","53","3.7200","0.0000","1.200000","63.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1231585","Satrani Saree hit sku 20 to 22 Feb.","Auto Targeting","36078098","Satrani Geometric Printed Zari Saree With Unstitched Blouse Piece","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1143256","Satrani Saree slow hit sku 1 to 8 Feb.","Auto Targeting","37818476","Satrani Embellished Zari Pure Chiffon Heavy Work Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1181306","Satrani Saree dis,spec sku 9 to 12 Feb.","Auto Targeting","30472212","Satrani Ethnic Motifs Pure Cotton Ready to Wear Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1299835","SATRANI MARCH","ADG1339690","SATRANI MIX1","Auto Targeting","39657819","Satrani Ethnic Motifs Satin Saree","ADGROUP_STATUS_EXPIRED","LIVE","316","2","0.6300","0.0000","1.200000","2.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1376129","KALINI HIT STYLES /","Auto Targeting","30410148","KALINI Woven Design Floral Zari Silk Blend Banarasi Republic Day Saree","ADGROUP_STATUS_EXPIRED","LIVE","3298","58","1.7600","0.0000","1.200000","69.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1376129","KALINI HIT STYLES /","Auto Targeting","29558910","KALINI Woven Design Zari Silk Blend Banarasi Saree","ADGROUP_STATUS_EXPIRED","LIVE","1606","26","1.6200","0.0000","1.200000","31.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320289","MITERA MARCH 2026","ADG1375694","MITERA NEW STYLES /","Auto Targeting","39656997","Mitera Bandhani Poly Chiffon Bandhani Saree","ADGROUP_STATUS_EXPIRED","LIVE","940","27","2.8700","0.0000","1.200000","32.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1376136","KALINI NEW STYELS /","Auto Targeting","40510628","KALINI Ethnic Motifs Silk Blend Handloom Saree","ADGROUP_STATUS_EXPIRED","LIVE","1668","24","1.4400","4.1700","1.200000","28.80","1","0","1","1104.3700","0.0000","1104.3700","38.35000000","0.00000000","38.3500"
"CMP1320289","MITERA MARCH 2026","ADG1375694","MITERA NEW STYLES /","Auto Targeting","40091213","Mitera Ethnic Motifs Pure Georgette Saree","ADGROUP_STATUS_EXPIRED","LIVE","1723","43","2.5000","0.0000","1.200000","51.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1376135","KALINI MIX STYLES /","Auto Targeting","32476954","KALINI Women Printed Saree","ADGROUP_STATUS_EXPIRED","LIVE","294","7","2.3800","0.0000","1.200000","8.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1376129","KALINI HIT STYLES /","Auto Targeting","29848175","KALINI Woven Design Pure Georgette Saree","ADGROUP_STATUS_EXPIRED","LIVE","5552","165","2.9700","0.0000","1.200000","198.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1375434","SATRANI NEW /","Auto Targeting","33601858","Satrani Warli Printed Pure Cotton Ready to Wear Saree","ADGROUP_STATUS_EXPIRED","LIVE","4505","91","2.0200","0.0000","1.200000","109.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1375401","SATRANI HIT /","Auto Targeting","34784258","Satrani Embellished Sequinned Organza Saree","ADGROUP_STATUS_EXPIRED","LIVE","4326","236","5.4600","0.0000","1.200000","283.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1375414","SATRANI MIX /","Auto Targeting","40099886","Satrani Embellished Art Silk Designer Saree","ADGROUP_STATUS_EXPIRED","LIVE","668","11","1.6500","0.0000","1.200000","13.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1375414","SATRANI MIX /","Auto Targeting","34516721","Satrani Geometric Printed Zari Ready to Wear Saree","ADGROUP_STATUS_EXPIRED","LIVE","7921","247","3.1200","1.2100","1.200000","296.40","0","3","3","0.0000","4561.2000","4561.2000","0.00000000","15.39000000","15.3900"
"CMP1320232","KALINI MARCH 2026","ADG1394033","KALINI NEW 2","Auto Targeting","40091086","KALINI Woven Design Zari Silk Blend Fusion Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","39928","269","0.6700","0.3700","1.210000","324.90","0","1","1","0.0000","1246.7100","1246.7100","0.00000000","3.84000000","3.8400"
"CMP1320232","KALINI MARCH 2026","ADG1394021","KALINI MIX 2","Auto Targeting","38992850","KALINI Woven Design Zari Silk Blend Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","1066","42","3.9400","0.0000","1.200000","50.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1318141","SANGRIA MARCH 2026","ADG1393893","AAY 2","Auto Targeting","33584969","all about you Embellished Sequinned Pure Georgette Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","887","29","3.2700","0.0000","1.200000","34.80","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1394021","KALINI MIX 2","Auto Targeting","30410148","KALINI Woven Design Floral Zari Silk Blend Banarasi Republic Day Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","2105","46","2.1900","0.0000","1.200000","55.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1394162","SATRANI NEW 2","Auto Targeting","40091528","Satrani Woven Design Silk Blend Fusion Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","1818","29","1.6000","0.0000","1.200000","34.80","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320289","MITERA MARCH 2026","ADG1394106","MITERA MIX 2","Auto Targeting","39661624","Mitera Floral Embroidered Linen Blend Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","3157","95","3.0100","0.0000","1.200000","114.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1393965","KALINI HIT 2","Auto Targeting","33440444","KALINI Ethnic Motifs Pure Georgette Patola Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","2359","70","2.9700","0.0000","1.200000","84.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1318141","SANGRIA MARCH 2026","ADG1393895","SANGRIA 2","Auto Targeting","33422924","Sangria Embellished Saree With Unstitched Blouse Piece","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","944","32","3.3900","0.0000","1.200000","38.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1394033","KALINI NEW 2","Auto Targeting","40091090","KALINI Woven Design Zari Silk Blend Fusion Paithani Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","1262","18","1.4300","0.0000","1.200000","21.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1318141","SANGRIA MARCH 2026","ADG1393893","AAY 2","Auto Targeting","34959568","all about you Ethnic Motifs Navy Blue Foil Print Saree With Unstiched Blouse Piece","ADGROUP_STATUS_LIVE","LIVE","607","12","1.9800","8.3300","1.200000","14.40","1","0","1","1294.4100","0.0000","1294.4100","89.89000000","0.00000000","89.8900"
"CMP1318141","SANGRIA MARCH 2026","ADG1393895","SANGRIA 2","Auto Targeting","39658185","Sangria Embellished Sarees With Unstitched Blouse Piece","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","344","3","0.8700","0.0000","1.200000","3.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1318141","SANGRIA MARCH 2026","ADG1393893","AAY 2","Auto Targeting","40099517","all about you Embellished Sequinned Poly Chiffon Heavy Work Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","37","0","0.0000",,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1318141","SANGRIA MARCH 2026","ADG1318143","SANGRIA","Auto Targeting","40299465","Sangria Printed Sarees","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1143430","Kalini Saree Feb - 2026","ADG1246115","NEW PROMOTE","Auto Targeting","40091096","KALINI Ethnic Motifs Zari Silk Blend Handloom Paithani Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","1","0","0.0000",,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1299835","SATRANI MARCH","ADG1299837","GROW REVENUE RECOMM.","Auto Targeting","28931300","Satrani Woven Design Zari Banarasi Saree","ADGROUP_STATUS_EXPIRED","LIVE","27274","1012","3.7100","0.3000","1.200000","1214.40","0","3","3","0.0000","4459.1600","4459.1600","0.00000000","3.67000000","3.6700"
"CMP1299835","SATRANI MARCH","ADG1311686","MITERA","Auto Targeting","32058462","Mitera Embellished Sequinned Net Saree","ADGROUP_STATUS_EXPIRED","LIVE","12202","423","3.4700","0.0000","1.200000","507.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1299893","SATRANI NEW","Auto Targeting","40100000","Satrani Embroidered Pure Chiffon Designer Saree","ADGROUP_STATUS_EXPIRED","LIVE","660","28","4.2400","0.0000","1.200000","33.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1231597","Satrani Saree new sku 1 to 8 Feb.","Auto Targeting","40099904","Satrani Floral Embroidered Pure Silk Heavy Work Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1299835","SATRANI MARCH","ADG1311673","KALINI","Auto Targeting","28149042","KALINI Embellished Pearl Work Net Saree","ADGROUP_STATUS_EXPIRED","LIVE","1477","40","2.7100","0.0000","1.200000","48.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1299893","SATRANI NEW","Auto Targeting","33854873","Satrani Women Ethnic Motifs Printed Pure Linen Saree","ADGROUP_STATUS_EXPIRED","LIVE","33080","1596","4.8200","0.5000","1.200000","1915.20","5","3","8","6936.3500","3913.3000","10849.6500","3.62000000","2.04000000","5.6700"
"CMP1140205","SATRANI FEB","ADG1231597","Satrani Saree new sku 1 to 8 Feb.","Auto Targeting","39656991","Satrani Embellished Embroidered Pure Georgette Heavy Work Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1299835","SATRANI MARCH","ADG1299853","SATRANI HIT","Auto Targeting","36078087","Satrani Bandhani Printed Embroidered Detail Saree","ADGROUP_STATUS_EXPIRED","LIVE","26020","1127","4.3300","0.0000","1.200000","1352.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1318141","SANGRIA MARCH 2026","ADG1318143","SANGRIA","Auto Targeting","39658092","Sangria Embroidered Dyed Sarees","ADGROUP_STATUS_EXPIRED","LIVE","1854","36","1.9400","0.0000","1.200000","43.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1318141","SANGRIA MARCH 2026","ADG1318545","AAY STYLES","Auto Targeting","34748817","all about you Leheriya Sequinned Pure Georgette Saree","ADGROUP_STATUS_EXPIRED","LIVE","4930","156","3.1600","1.2800","1.200000","187.20","2","0","2","2442.1500","0.0000","2442.1500","13.05000000","0.00000000","13.0500"
"CMP1318141","SANGRIA MARCH 2026","ADG1318545","AAY STYLES","Auto Targeting","33042511","all about you Zari Silk Blend Patola Saree","ADGROUP_STATUS_EXPIRED","LIVE","4203","113","2.6900","0.0000","1.200000","135.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1231585","Satrani Saree hit sku 20 to 22 Feb.","Auto Targeting","30313153","Satrani Woven Design Zari Kanjeevaram Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
